id,generous_model,harsh_model,baseline_grade,initial_generous_grade,initial_harsh_grade,final_generous_grade,final_harsh_grade,consensus_grade,actual_grade_0_15,actual_grade_0_100,rounds_used,converged,grade_difference,initial_swap_needed,total_warnings,total_swaps,big_jumps_generous,big_jumps_harsh,small_changes_generous,small_changes_harsh,medium_changes_generous,medium_changes_harsh,no_change_generous,no_change_harsh,total_grade_movement_generous,total_grade_movement_harsh,max_grade_movement_generous,max_grade_movement_harsh,min_grade_movement_generous,min_grade_movement_harsh,avg_grade_movement_generous,avg_grade_movement_harsh,initial_grade_gap,final_grade_gap,total_grade_gap_reduction,efficiency_score,stubbornness_score,volatility_score,generous_bias,harsh_bias,consensus_bias,baseline_bias
97,CHATGPT,CHATGPT,93,70,52,66,65,66,12.0,80.0,3,True,1,False,0,0,0,0,2,1,0,1,0,0,4,13,2,11,2,2,1.3333333333333333,4.333333333333333,18,1,17,5.666666666666667,0.0,0.0,-10.0,-28.0,-14.0,13.0
97,CLAUDE,CLAUDE,94,72,28,42,42,42,12.0,80.0,5,True,0,False,1,1,1,0,3,1,0,3,0,0,47,31,38,14,2,3,9.4,6.2,44,0,44,8.8,0.0,0.1,-8.0,-52.0,-38.0,14.0
97,QWEN,QWEN,88,87,35,72,72,72,12.0,80.0,8,True,0,False,0,0,0,0,7,3,0,4,0,0,15,37,3,10,2,2,1.875,4.625,52,0,52,6.5,0.0,0.0,7.0,-45.0,-8.0,8.0
97,GROK,GROK,84,70,55,63,60,62,12.0,80.0,4,True,3,False,0,0,0,0,3,3,0,0,0,0,7,5,3,3,2,1,1.75,1.25,15,3,12,3.0,0.0,0.0,-10.0,-25.0,-18.0,4.0
97,MISTRAL,MISTRAL,89,87,30,83,45,64,12.0,80.0,8,False,38,False,0,0,0,1,2,0,0,0,6,7,4,15,2,15,2,15,0.5,1.875,57,38,19,2.375,0.8125,0.0625,7.0,-50.0,-16.0,9.0
97,COMMAND,COMMAND,87,72,55,65,65,65,12.0,80.0,3,True,0,False,0,0,0,0,0,2,1,0,1,0,7,10,7,5,7,5,2.333333333333333,3.333333333333333,17,0,17,5.666666666666667,0.1666666666666666,0.0,-8.0,-25.0,-15.0,7.0
97,GEMMA,GEMMA,84,78,58,73,72,72,12.0,80.0,5,True,1,False,0,0,0,0,4,3,0,1,0,0,5,14,2,6,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-2.0,-22.0,-8.0,4.0
986,CHATGPT,CHATGPT,80,66,42,60,58,59,,,2,True,2,False,1,1,0,1,0,0,1,0,0,0,8,18,8,18,8,18,4.0,9.0,24,2,22,11.0,0.0,0.25,,,,
986,CLAUDE,CLAUDE,78,72,32,48,45,46,,,5,True,3,False,1,1,1,0,3,3,0,1,0,0,27,16,18,6,2,3,5.4,3.2,40,3,37,7.4,0.0,0.1,,,,
986,QWEN,QWEN,74,85,42,74,72,73,,,6,True,2,False,0,0,0,1,5,3,0,1,0,0,11,30,3,16,2,2,1.8333333333333333,5.0,43,2,41,6.833333333333333,0.0,0.0833333333333333,,,,
986,GROK,GROK,84,78,35,65,62,64,,,7,True,3,False,0,0,0,0,6,6,0,0,0,0,13,27,3,5,1,2,1.8571428571428568,3.857142857142857,43,3,40,5.714285714285714,0.0,0.0,,,,
986,MISTRAL,MISTRAL,75,85,55,85,68,76,,,8,False,17,False,0,0,0,0,0,2,0,1,8,5,0,13,0,7,0,3,0.0,1.625,30,17,13,1.625,0.8125,0.0,,,,
986,COMMAND,COMMAND,82,65,41,67,65,66,,,2,True,2,False,1,1,0,1,0,0,0,0,1,0,0,26,0,26,0,26,0.0,13.0,24,2,22,11.0,0.25,0.25,,,,
986,GEMMA,GEMMA,78,78,52,72,70,71,,,6,True,2,False,0,0,0,0,5,4,0,1,0,0,6,18,2,6,1,2,1.0,3.0,26,2,24,4.0,0.0,0.0,,,,
917,CHATGPT,CHATGPT,93,75,60,66,66,66,7.5,50.0,3,True,0,False,0,0,0,0,1,2,1,0,0,0,9,6,7,4,2,2,3.0,2.0,15,0,15,5.0,0.0,0.0,25.0,10.0,16.0,43.0
917,CLAUDE,CLAUDE,77,78,42,48,48,48,7.5,50.0,4,True,0,False,0,0,1,0,2,0,0,1,0,2,30,6,24,6,2,6,7.5,1.5,36,0,36,9.0,0.25,0.125,28.0,-8.0,-2.0,27.0
917,QWEN,QWEN,87,87,52,76,74,75,7.5,50.0,6,True,2,False,0,0,0,0,5,3,0,2,0,0,11,22,3,6,2,2,1.8333333333333333,3.6666666666666665,35,2,33,5.5,0.0,0.0,37.0,2.0,25.0,37.0
917,GROK,GROK,94,78,55,70,67,68,7.5,50.0,6,True,3,False,0,0,0,0,5,5,0,0,0,0,8,12,2,5,1,1,1.3333333333333333,2.0,23,3,20,3.333333333333333,0.0,0.0,28.0,5.0,18.0,44.0
917,MISTRAL,MISTRAL,84,92,30,86,68,77,7.5,50.0,8,False,18,False,0,0,0,1,3,0,0,2,5,5,6,38,3,25,1,6,0.75,4.75,62,18,44,5.5,0.625,0.0625,42.0,-20.0,27.0,34.0
917,COMMAND,COMMAND,79,75,65,70,68,69,7.5,50.0,2,True,2,False,0,0,0,0,1,1,0,0,0,0,5,3,5,3,5,3,2.5,1.5,10,2,8,4.0,0.0,0.0,25.0,15.0,19.0,29.0
917,GEMMA,GEMMA,91,78,62,74,72,73,7.5,50.0,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,28.0,12.0,23.0,41.0
1518,CHATGPT,CHATGPT,94,66,49,60,58,59,12.0,80.0,2,True,2,False,0,0,0,0,0,0,1,1,0,0,6,9,6,9,6,9,3.0,4.5,17,2,15,7.5,0.0,0.0,-14.0,-31.0,-21.0,14.0
1518,CLAUDE,CLAUDE,84,72,32,58,58,58,12.0,80.0,7,True,0,False,0,0,0,0,6,4,0,2,0,0,14,26,4,8,1,2,2.0,3.7142857142857135,40,0,40,5.714285714285714,0.0,0.0,-8.0,-48.0,-22.0,4.0
1518,QWEN,QWEN,83,87,42,78,75,76,12.0,80.0,6,True,3,False,0,0,0,1,5,3,0,1,0,0,9,33,2,16,1,3,1.5,5.5,45,3,42,7.0,0.0,0.0833333333333333,7.0,-38.0,-4.0,3.0
1518,GROK,GROK,90,78,50,70,68,69,12.0,80.0,5,True,2,False,0,0,0,0,4,3,0,1,0,0,8,18,3,8,1,1,1.6,3.6,28,2,26,5.2,0.0,0.0,-2.0,-30.0,-11.0,10.0
1518,MISTRAL,MISTRAL,80,70,30,70,35,52,12.0,80.0,8,False,35,False,0,0,0,0,0,1,0,0,8,7,0,5,0,5,0,5,0.0,0.625,40,35,5,0.625,0.9375,0.0,-10.0,-50.0,-28.0,0.0
1518,COMMAND,COMMAND,87,65,55,70,67,68,12.0,80.0,3,True,3,False,1,1,0,1,0,1,0,0,2,0,0,17,0,15,0,2,0.0,5.666666666666667,10,3,7,2.333333333333333,0.3333333333333333,0.1666666666666666,-15.0,-25.0,-12.0,7.0
1518,GEMMA,GEMMA,88,78,58,73,72,72,12.0,80.0,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-2.0,-22.0,-8.0,8.0
530,CHATGPT,CHATGPT,79,73,56,68,66,67,11.0,73.3,3,True,2,False,0,0,0,0,2,1,0,1,0,0,5,10,3,8,2,2,1.6666666666666667,3.333333333333333,17,2,15,5.0,0.0,0.0,-0.2999999999999971,-17.299999999999997,-6.299999999999997,5.700000000000003
530,CLAUDE,CLAUDE,93,78,45,66,66,66,11.0,73.3,6,True,0,False,0,0,0,0,5,4,0,1,0,0,12,21,3,7,2,3,2.0,3.5,33,0,33,5.5,0.0,0.0,4.700000000000003,-28.3,-7.299999999999997,19.700000000000003
530,QWEN,QWEN,92,87,42,74,72,73,11.0,73.3,8,True,2,False,0,0,0,0,7,4,0,3,0,0,13,30,3,6,1,2,1.625,3.75,45,2,43,5.375,0.0,0.0,13.700000000000005,-31.3,-0.2999999999999971,18.700000000000003
530,GROK,GROK,93,78,55,74,65,70,11.0,73.3,8,False,9,False,0,0,0,0,2,2,0,0,6,6,4,10,2,5,2,5,0.5,1.25,23,9,14,1.75,0.75,0.0,4.700000000000003,-18.3,-3.299999999999997,19.700000000000003
530,MISTRAL,MISTRAL,90,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.3,16.700000000000003
530,COMMAND,COMMAND,94,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.3,20.700000000000003
530,GEMMA,GEMMA,95,70,30,70,30,50,11.0,73.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-3.299999999999997,-43.3,-23.3,21.700000000000003
1727,CHATGPT,CHATGPT,95,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,15.0
1727,CLAUDE,CLAUDE,93,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,13.0
1727,QWEN,QWEN,75,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-5.0
1727,GROK,GROK,93,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,13.0
1727,MISTRAL,MISTRAL,84,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,4.0
1727,COMMAND,COMMAND,85,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,5.0
1727,GEMMA,GEMMA,91,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,11.0
1423,CHATGPT,CHATGPT,95,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,8.299999999999997
1423,CLAUDE,CLAUDE,80,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,-6.700000000000003
1423,QWEN,QWEN,77,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,-9.700000000000005
1423,GROK,GROK,77,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,-9.700000000000005
1423,MISTRAL,MISTRAL,94,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,7.299999999999997
1423,COMMAND,COMMAND,92,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,5.299999999999997
1423,GEMMA,GEMMA,88,70,30,70,30,50,13.0,86.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-16.700000000000003,-56.7,-36.7,1.2999999999999972
2086,CHATGPT,CHATGPT,75,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-5.0
2086,CLAUDE,CLAUDE,95,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,15.0
2086,QWEN,QWEN,76,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-4.0
2086,GROK,GROK,94,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,14.0
2086,MISTRAL,MISTRAL,89,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,9.0
2086,COMMAND,COMMAND,75,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-5.0
2086,GEMMA,GEMMA,78,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,-2.0
1927,CHATGPT,CHATGPT,76,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,19.3
1927,CLAUDE,CLAUDE,84,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,27.3
1927,QWEN,QWEN,68,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,11.299999999999995
1927,GROK,GROK,75,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,18.3
1927,MISTRAL,MISTRAL,75,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,18.3
1927,COMMAND,COMMAND,80,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,23.3
1927,GEMMA,GEMMA,77,70,30,70,30,50,8.5,56.7,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,13.299999999999995,-26.700000000000003,-6.700000000000003,20.3
651,CHATGPT,CHATGPT,85,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,5.0
651,CLAUDE,CLAUDE,92,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,12.0
651,QWEN,QWEN,84,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,4.0
651,GROK,GROK,84,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,4.0
651,MISTRAL,MISTRAL,90,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,10.0
651,COMMAND,COMMAND,91,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,11.0
651,GEMMA,GEMMA,92,70,30,70,30,50,12.0,80.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-10.0,-50.0,-30.0,12.0
862,CHATGPT,CHATGPT,78,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-12.0
862,CLAUDE,CLAUDE,79,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-11.0
862,QWEN,QWEN,77,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-13.0
862,GROK,GROK,75,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-15.0
862,MISTRAL,MISTRAL,81,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-9.0
862,COMMAND,COMMAND,82,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-8.0
862,GEMMA,GEMMA,85,70,30,70,30,50,13.5,90.0,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-20.0,-60.0,-40.0,-5.0
436,CHATGPT,CHATGPT,81,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999995,-53.3,-33.3,-2.299999999999997
436,CLAUDE,CLAUDE,91,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999995,-53.3,-33.3,7.700000000000003
436,QWEN,QWEN,78,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999995,-53.3,-33.3,-5.299999999999997
436,GROK,GROK,77,70,30,70,30,50,12.5,83.3,8,False,40,False,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0.0,0.0,40,40,0,0.0,1.0,0.0,-13.299999999999995,-53.3,-33.3,-6.299999999999997
436,MISTRAL,MISTRAL,77,70,30,67,35,51,12.5,83.3,8,False,32,False,0,0,0,0,2,1,0,0,6,7,3,5,2,5,1,5,0.375,0.625,40,32,8,1.0,0.8125,0.0,-13.299999999999995,-53.3,-32.3,-6.299999999999997
436,COMMAND,COMMAND,83,65,55,75,73,74,12.5,83.3,5,True,2,False,3,3,0,1,2,1,0,2,2,0,5,33,3,15,2,1,1.0,6.6,10,2,8,1.6,0.2,0.1,-18.3,-28.3,-9.299999999999995,-0.2999999999999971
436,GEMMA,GEMMA,94,78,58,73,72,72,12.5,83.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,5,14,2,5,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,-5.299999999999997,-25.3,-11.299999999999995,10.700000000000005
622,CHATGPT,CHATGPT,74,72,54,66,66,66,10.5,70.0,3,True,0,False,0,0,0,0,2,1,0,1,0,0,6,12,4,9,2,3,2.0,4.0,18,0,18,6.0,0.0,0.0,2.0,-16.0,-4.0,4.0
622,CLAUDE,CLAUDE,78,73,32,61,55,58,10.5,70.0,8,False,6,False,2,2,1,1,7,5,0,1,0,1,36,47,21,21,2,3,4.5,5.875,41,6,35,4.375,0.0625,0.125,3.0,-38.0,-12.0,8.0
622,QWEN,QWEN,65,87,35,76,73,74,10.5,70.0,7,True,3,False,0,0,0,0,6,3,0,3,0,0,11,38,2,10,1,3,1.5714285714285714,5.428571428571429,52,3,49,7.0,0.0,0.0,17.0,-35.0,4.0,-5.0
622,GROK,GROK,78,78,55,70,68,69,10.5,70.0,5,True,2,False,0,0,0,0,4,4,0,0,0,0,8,13,2,5,2,1,1.6,2.6,23,2,21,4.2,0.0,0.0,8.0,-15.0,-1.0,8.0
622,MISTRAL,MISTRAL,84,70,30,58,50,54,10.5,70.0,8,False,8,False,0,0,0,0,4,4,0,0,4,4,12,20,5,5,2,5,1.5,2.5,40,8,32,4.0,0.5,0.0,0.0,-40.0,-16.0,14.0
622,COMMAND,COMMAND,82,67,65,67,65,66,10.5,70.0,1,True,2,True,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,0,0.0,0.0,0.0,-3.0,-5.0,-4.0,12.0
622,GEMMA,GEMMA,65,78,58,73,72,72,10.5,70.0,5,True,1,False,0,0,0,0,4,3,0,1,0,0,5,14,2,6,1,2,1.0,2.8,20,1,19,3.8,0.0,0.0,8.0,-12.0,2.0,-5.0
531,CHATGPT,CHATGPT,84,72,55,66,64,65,9.5,63.3,3,True,2,False,0,0,0,0,2,2,0,0,0,0,6,9,4,5,2,4,2.0,3.0,17,2,15,5.0,0.0,0.0,8.700000000000003,-8.299999999999997,1.7000000000000028,20.700000000000003
531,CLAUDE,CLAUDE,65,78,52,35,35,35,9.5,63.3,8,True,0,False,2,2,2,0,5,4,0,3,0,0,92,32,59,7,2,3,11.5,4.0,26,0,26,3.25,0.0,0.125,14.700000000000005,-11.299999999999995,-28.3,1.7000000000000028
531,QWEN,QWEN,77,84,52,73,72,72,9.5,63.3,7,True,1,False,0,0,0,0,6,5,0,1,0,0,11,20,2,6,1,2,1.5714285714285714,2.857142857142857,32,1,31,4.428571428571429,0.0,0.0,20.700000000000003,-11.299999999999995,8.700000000000003,13.700000000000005
531,GROK,GROK,80,78,55,66,65,66,9.5,63.3,5,True,1,False,0,0,0,0,4,4,0,0,0,0,12,10,3,3,3,2,2.4,2.0,23,1,22,4.4,0.0,0.0,14.700000000000005,-8.299999999999997,2.700000000000003,16.700000000000003
531,MISTRAL,MISTRAL,73,70,30,68,55,62,9.5,63.3,8,False,13,False,0,0,0,1,1,2,0,0,7,5,2,25,2,15,2,5,0.25,3.125,40,13,27,3.375,0.75,0.0625,6.700000000000003,-33.3,-1.2999999999999972,9.700000000000005
531,COMMAND,COMMAND,78,65,65,65,65,65,9.5,63.3,1,True,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.7000000000000028,1.7000000000000028,1.7000000000000028,14.700000000000005
531,GEMMA,GEMMA,81,78,62,74,72,73,9.5,63.3,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,14.700000000000005,-1.2999999999999972,9.700000000000005,17.700000000000003
423,CHATGPT,CHATGPT,65,76,58,73,70,72,9.5,63.3,3,True,3,False,0,0,0,0,2,1,0,1,0,0,3,12,2,8,1,4,1.0,4.0,18,3,15,5.0,0.0,0.0,12.700000000000005,-5.299999999999997,8.700000000000003,1.7000000000000028
423,CLAUDE,CLAUDE,72,78,52,70,68,69,9.5,63.3,6,True,2,False,0,0,0,0,5,4,0,1,0,0,8,16,2,6,1,1,1.3333333333333333,2.6666666666666665,26,2,24,4.0,0.0,0.0,14.700000000000005,-11.299999999999995,5.700000000000003,8.700000000000003
423,QWEN,QWEN,82,85,42,74,72,73,9.5,63.3,7,True,2,False,0,0,0,0,6,4,0,2,0,0,11,30,2,10,1,2,1.5714285714285714,4.285714285714286,43,2,41,5.857142857142857,0.0,0.0,21.700000000000003,-21.3,9.700000000000005,18.700000000000003
423,GROK,GROK,79,75,55,68,65,66,9.5,63.3,6,True,3,False,0,0,0,0,5,5,0,0,0,0,7,10,3,5,1,1,1.1666666666666667,1.6666666666666667,20,3,17,2.833333333333333,0.0,0.0,11.700000000000005,-8.299999999999997,2.700000000000003,15.700000000000005
423,MISTRAL,MISTRAL,77,70,30,62,34,48,9.5,63.3,8,False,28,False,0,0,0,0,5,2,0,0,3,6,8,4,3,2,1,2,1.0,0.5,40,28,12,1.5,0.5625,0.0,6.700000000000003,-33.3,-15.299999999999995,13.700000000000005
423,COMMAND,COMMAND,77,72,65,70,68,69,9.5,63.3,2,True,2,True,1,1,0,0,1,1,0,0,0,0,2,3,2,3,2,3,1.0,1.5,7,2,5,2.5,0.0,0.0,8.700000000000003,1.7000000000000028,5.700000000000003,13.700000000000005
423,GEMMA,GEMMA,85,78,62,74,72,73,9.5,63.3,4,True,2,False,0,0,0,0,3,2,0,1,0,0,4,10,2,6,1,2,1.0,2.5,16,2,14,3.5,0.0,0.0,14.700000000000005,-1.2999999999999972,9.700000000000005,21.700000000000003
2275,CHATGPT,CHATGPT,91,72,48,66,65,66,6.5,43.3,3,True,1,False,0,0,0,0,2,1,0,1,0,0,6,17,4,14,2,3,2.0,5.666666666666667,24,1,23,7.666666666666667,0.0,0.0,28.700000000000003,4.700000000000003,22.700000000000003,47.7
2275,CLAUDE,CLAUDE,76,72,28,62,62,62,6.5,43.3,6,True,0,False,0,0,0,0,5,2,0,3,0,0,10,34,2,14,2,3,1.6666666666666667,5.666666666666667,44,0,44,7.333333333333333,0.0,0.0,28.700000000000003,-15.299999999999995,18.700000000000003,32.7
2275,QWEN,QWEN,77,87,42,75,72,74,6.5,43.3,7,True,3,False,0,0,0,0,6,3,0,3,0,0,12,30,3,10,1,2,1.7142857142857142,4.285714285714286,45,3,42,6.0,0.0,0.0,43.7,-1.2999999999999972,30.700000000000003,33.7
2275,GROK,GROK,79,78,50,67,66,66,6.5,43.3,6,True,1,False,0,0,0,0,5,5,0,0,0,0,11,16,3,5,2,2,1.8333333333333333,2.6666666666666665,28,1,27,4.5,0.0,0.0,34.7,6.700000000000003,22.700000000000003,35.7
